respondent_id,region,area,sex,age,ethnicity,disability,education,employed,monthly_income_mdl
4425,Chișinău, urban,Female,53,Moldovan,No,Secondary,1,9810
4426,Centre,rural,Male,36,Moldovan,No,Secondary,1,5820
4427,South,urban,Male,34,Roma,Yes,Secondary,0,
4428,North,urban,Female,36,Moldovan,No,Tertiary,1,10080
4429,Centre,urban,Male,47,Moldovan,Yes,Vocational,0,
4430,Centre,urban,Male,59,Moldovan,No,Secondary,1,4720
4431,Centre,urban,Female,62,,No,Secondary,0,
4432,Chișinău,urban,Male,46,Moldovan,No,Secondary,0,
4433,Centre,rural,Female,47,Moldovan,Yes,Vocational,1,5370
4434,North,urban,Male,70,Roma,No,Vocational,0,
4435,South,rural,Female,23,Moldovan,No,Secondary,0,
4436,North,urban,Male,60,Moldovan,No,Primary,0,
4437,South,urban,Female,32,Moldovan,No,Secondary,1,5230
4438,Centre,rural,Male,18,Russian,No,Secondary,1,6650
4439,Centre,urban,Female,48,Ukrainian,No,Secondary,1,6620
4440,Centre,urban,Female,23,Moldovan,No,Secondary,1,7050
4441,South,rural,Female,24,Moldovan,No,Vocational,0,
4442,South,rural,Female,47,Moldovan,No,Secondary,0,
4443,North,rural,Male,43,Moldovan,No,Secondary,0,
4444,Chișinău,urban,Female,55,Moldovan,No,Primary,1,5680
4445,South,rural,Female,47,Ukrainian,No,Tertiary,1,9550
4446,North,rural,Male,50,Moldovan,No,Tertiary,1,9440
4447,Centre,urban,Female,48,Moldovan,No,Secondary,1,
4448,North,rural,Female,54,Moldovan,No,Secondary,0,
4449,North,rural,Female,42,,No,Tertiary,1,14790
4450,South,urban,Male,61,Moldovan,No,Secondary,0,
4451,Chișinău,urban,Female,20,Roma,No,Vocational,1,5380
4452,Chișinău,urban,Female,51,Moldovan,No,Secondary,0,
4453,Centre,rural,Female,49,Romanian,No,Secondary,1,4530
4454,Chișinău, urban,Female,44,Russian,No,Secondary,0,
4455,UTA Găgăuzia,urban,Female,43,Moldovan,No,Vocational,1,5030
4456,Centre,urban,Male,35,Moldovan,No,Tertiary,1,8540
4457,North,rural,Female,45,Moldovan,No,Primary,0,
4458,North,urban,Male,42,Russian,No,Tertiary,1,
4459,Centre,urban,Male,41,Moldovan,No,Secondary,1,6200
4460,UTA Găgăuzia,rural,Male,49,Moldovan,No,Secondary,0,
4461,Chișinău,urban,Female,43,Moldovan,No,Secondary,1,6500
4462,Centre,urban,Male,46,Ukrainian,Yes,Primary,0,
4463,Centre,urban,Female,18,Ukrainian,No,Tertiary,1,12300
4464,North,urban,Male,43,Moldovan,No,Tertiary,1,11760
4465,Centre,rural,Male,60,Moldovan,No,Secondary,0,
4466,Centre,urban,Female,70,Moldovan,No,Tertiary,0,
4467,North,urban,Male,50,Moldovan,No,Primary,1,4750
4468,Chișinău,urban,Female,43,Moldovan,No,Tertiary,1,15720
4469,Chișinău,urban,Female,32,Moldovan,No,Vocational,0,
4470,Chișinău,urban,Female,34,Ukrainian,No,Primary,0,
4471,North,rural,Male,38,Romanian,No,Secondary,0,
4472,North,urban,Female,30,Moldovan,No,Secondary,1,3990
4473,Centre,rural,Male,45,Moldovan,No,Vocational,0,
4474,South,urban,Male,22,Moldovan,Yes,Secondary,0,
4475,North,urban,Male,18,Romanian,No,Secondary,1,0
4476,North, rural,Female,54,Moldovan,No,Tertiary,1,10370
4477,Chișinău,urban,Female,29,Romanian,No,Tertiary,1,12960
4478,North,urban,Male,55,Roma,No,Secondary,0,
4479,North,rural,Female,20,Russian,No,Tertiary,1,6150
4480,Centre,urban,Female,34,Moldovan,No,Primary,1,3280
4481,South,rural,Male,68,Moldovan,No,Secondary,1,6230
4482,UTA Găgăuzia,rural,Male,21,Moldovan,No,Primary,0,
4483,Chișinău,urban,Male,48,Romanian,No,Primary,0,
4484,South,rural,Male,21,Moldovan,No,Secondary,1,4680
4485,South,urban,Female,24,Roma,No,Primary,1,2830
4486,North,urban,Male,35,Ukrainian,No,Vocational,1,10830
4487,Chișinău, urban,Female,70,Moldovan,No,Vocational,0,
4488,Chișinău,urban,Male,47,Bulgarian,No,Secondary,0,
4489,North,urban,Male,39,Russian,No,Secondary,1,9560
4490,Chișinău,urban,Female,18,Moldovan,No,Primary,1,7260
4491,North,urban,Female,38,Moldovan,No,Vocational,0,
4492,South,urban,Female,53,Moldovan,No,Tertiary,1,14230
4493,North,urban,Female,34,Moldovan,No,Primary,0,
4494,UTA Găgăuzia,rural,Male,47,Moldovan,Yes,Primary,1,3730
4495,Chișinău,urban,Female,39,Moldovan,No,Vocational,1,15340
4496,North, rural,Male,21,Gagauz,No,Secondary,0,
4497,South,Rural,Male,37,Moldovan,No,Primary,0,
4498,Chișinău,rural,Male,64,Moldovan,No,Primary,0,
4499,North,rural,Male,44,Moldovan,No,Tertiary,0,
4500,Chișinău,urban,Male,37,Moldovan,No,Vocational,1,16760
4501,Centre,urban,Female,39,Moldovan,No,Tertiary,1,12010
4502,Chișinău,urban,Female,63,Moldovan,No,Secondary,0,
4503,South,urban,Male,21,Moldovan,No,Vocational,1,10180
4504,Chișinău,urban,Male,60,Moldovan,No,Primary,0,
4505,North,rural,Male,18,Moldovan,No,Secondary,0,
4506,North,urban,Female,31,Gagauz,No,Secondary,1,4350
4507,Centre,rural,Female,29,Romanian,No,Primary,0,
4508,North,urban,Female,23,Romanian,No,Tertiary,1,7500
4509,South,rural,Female,49,Moldovan,No,Secondary,0,
4510,UTA Găgăuzia,rural,Female,56,Bulgarian,No,Secondary,1,4700
4511,North,urban,Male,43,Russian,No,Vocational,1,6030
4512,Centre,rural,Female,36,Moldovan,No,Tertiary,1,12430
4513,North,urban,Female,45,Moldovan,No,Primary,1,5340
4514,Centre,urban,Female,41,Roma,No,Vocational,0,
4515,Chișinău,urban,Male,25,Moldovan,No,Primary,0,
4516,Chișinău,urban,Male,42,Moldovan,Yes,Secondary,0,
4517,Chișinău,Urban,Female,51,Moldovan,No,Tertiary,1,22570
4518,North,urban,Male,52,Moldovan,Yes,Primary,1,5820
4519,Centre,urban,Female,36,Moldovan,No,Secondary,0,
4520,Chișinău,rural,Female,57,Moldovan,No,Vocational,1,6460
4521,South,rural,Female,63,Moldovan,Yes,Secondary,0,
4522,South,Urban,Female,22,Moldovan,Yes,Vocational,0,
4523,North,rural,Female,53,Roma,No,Vocational,0,
4524,Centre,urban,Male,47,Moldovan,No,Secondary,0,
4525,North,urban,Male,18,Moldovan,No,Tertiary,1,15750
4526,North,rural,Male,49,Moldovan,No,Tertiary,1,10580
4527,Chișinău,rural,Male,53,Moldovan,No,Vocational,0,
4528,North,rural,Male,52,Ukrainian,No,Secondary,0,
4529,North,rural,Female,18,Moldovan,No,Secondary,0,
4530,North,urban,Female,48,Moldovan,No,Vocational,1,8930
4531,South,urban,Male,38,Moldovan,No,Secondary,1,4000
4532,South,urban,Female,38,Moldovan,No,Tertiary,1,11600
4533,Centre,rural,Male,32,Moldovan,No,Secondary,1,8990
4534,North,urban,Male,35,Moldovan,No,Primary,1,5770
4535,Centre,urban,Female,58,Moldovan,No,Secondary,1,12430
4536,Chișinău,urban,Male,39,Moldovan,No,Secondary,0,
4537,South,urban,Male,28,Moldovan,No,Primary,0,
4538,North,urban,Female,47,Moldovan,No,Secondary,1,6850
4539,South,rural,Female,33,Moldovan,No,Vocational,1,7110
4540,Centre, rural,Male,61,Moldovan,No,Secondary,0,
4541,UTA Găgăuzia,urban,Male,31,Ukrainian,No,Tertiary,1,7850
4542,UTA Găgăuzia,urban,Male,36,Moldovan,No,Tertiary,1,6060
4543,North,urban,Female,47,Moldovan,No,Primary,1,3890
4544,North,Urban,Female,34,Ukrainian,No,Vocational,1,6220
4545,Centre,urban,Female,18,Russian,No,Primary,1,5990
4546,Centre,urban,Male,58,Moldovan,No,Tertiary,1,11870
4547,Chișinău,urban,Female,38,Moldovan,No,Vocational,1,19760
4548,Chișinău,urban,Female,61,Moldovan,No,Vocational,1,12330
4549,Chișinău,urban,Male,45,Ukrainian,No,Vocational,0,
4550,Centre,rural,Male,56,Moldovan,No,Primary,0,
4551,North,urban,Female,46,Russian,No,Secondary,1,5840
4552,Centre, urban,Female,18,Moldovan,No,Primary,0,
4553,Centre,rural,Male,53,Roma,No,Secondary,0,
4554,North,urban,Male,38,Moldovan,No,Secondary,1,5010
4555,Chișinău,urban,Female,31,Moldovan,No,Tertiary,1,17460
4556,North,urban,Female,36,Russian,No,Secondary,1,8010
4557,Centre,rural,Female,70,Moldovan,No,Tertiary,0,
4558,UTA Găgăuzia, rural,Male,29,Moldovan,No,Vocational,1,5930
4559,Chișinău,urban,Male,42,Moldovan,No,Primary,0,
4560,Chișinău,urban,Male,53,Russian,No,Secondary,0,
4561,South,rural,Male,60,Moldovan,Yes,Vocational,1,5580
4562,Chișinău,urban,Female,30,Moldovan,No,Secondary,1,8460
4563,Centre,urban,Male,53,Moldovan,No,Secondary,1,5960
4564,South,rural,Male,49,Moldovan,No,Secondary,1,4670
4565,North,rural,Female,37,Roma,No,Secondary,0,
4566,Chișinău,urban,Female,18,Moldovan,No,Tertiary,1,15410
4567,Centre,urban,Female,23,Roma,No,Tertiary,0,
4568,North,urban,Female,18,Ukrainian,No,Secondary,0,
4569,Chișinău,urban,Male,46,Moldovan,Yes,Primary,0,
4570,Centre,rural,Male,31,Ukrainian,No,Secondary,1,4340
4571,Centre,urban,Female,20,Moldovan,No,Primary,1,3980
4572,North,urban,Female,47,Romanian,No,Vocational,1,10100
4573,South,Rural,Female,34,Moldovan,No,Tertiary,0,
4574,Centre,urban,Female,45,Romanian,Yes,Tertiary,0,
4575,South,rural,Female,42,Moldovan,No,Secondary,0,
4576,South,urban,Male,52,Moldovan,No,Secondary,1,5830
4577,North,rural,Female,24,Moldovan,No,Secondary,0,
4578,Centre,rural,Male,63,Moldovan,No,Secondary,0,
4579,Chișinău,urban,Female,34,Moldovan,Yes,Tertiary,0,
4580,North, urban,Male,18,Moldovan,No,Vocational,1,6240
4581,South,urban,Female,32,Roma,No,Secondary,1,2950
4582,UTA Găgăuzia,rural,Female,44,Moldovan,No,Tertiary,1,6160
4583,Chișinău,urban,Female,70,Moldovan,No,Tertiary,1,27860
4584,Centre,urban,Female,21,Russian,No,Vocational,1,10000
4585,Centre,rural,Male,56,Moldovan,No,Vocational,1,5550
4586,North,urban,Male,52,Moldovan,No,Tertiary,0,
4587,Centre,urban,Male,68,Moldovan,No,Secondary,1,10040
4588,North,urban,Male,52,Moldovan,No,Tertiary,1,11520
4589,North,rural,Male,64,Moldovan,No,Vocational,0,
4590,North,urban,Male,58,Moldovan,No,Tertiary,0,
4591,UTA Găgăuzia, rural,Male,47,Roma,No,Vocational,1,1960
4592,South,urban,Female,34,Roma,Yes,Vocational,0,
4593,UTA Găgăuzia,urban,Female,37,Moldovan,No,Secondary,1,6220
4594,North,rural,Female,28,Moldovan,No,Vocational,0,
4595,Centre,urban,Female,48,Moldovan,No,Secondary,0,
4596,Chișinău,urban,Male,37,Romanian,No,Vocational,1,12920
4597,North,urban,Male,46,Moldovan,No,Tertiary,1,5740
4598,South, rural,Female,46,Moldovan,No,Primary,0,
4599,UTA Găgăuzia,Urban,Male,22,Moldovan,No,Primary,0,
4600,Chișinău,urban,Male,5,Ukrainian,No,Secondary,0,
4601,North,rural,Male,18,Moldovan,No,Secondary,1,11170
4602,North,urban,Female,41,Bulgarian,No,Primary,0,
4603,Centre,urban,Female,53,Moldovan,No,Secondary,1,8540
4604,Chișinău,urban,Female,22,Gagauz,No,Tertiary,1,14120
4605,Chișinău,urban,Male,57,Moldovan,No,Vocational,1,16340
4606,South,urban,Female,29,Russian,No,Secondary,1,5130
4607,Chișinău,urban,Male,32,Moldovan,No,Primary,0,
4608,North,urban,Female,64,Russian,No,Secondary,0,
4609,Centre,urban,Male,46,Moldovan,No,Vocational,1,5080
4610,South,urban,Female,57,Roma,No,Secondary,1,1820
4611,Chișinău,urban,Female,51,Moldovan,No,Tertiary,1,8430
4612,North,rural,Male,40,Moldovan,No,Tertiary,1,14720
4613,Centre,rural,Female,59,Moldovan,No,Secondary,0,
4614,North,urban,Male,18,Moldovan,No,Vocational,1,8650
4615,Chișinău,urban,Male,44,Moldovan,Yes,Tertiary,0,
4616,South,urban,Male,63,Moldovan,No,Vocational,0,
4617,Centre,urban,Female,62,Ukrainian,No,Secondary,0,
4618,Chișinău,urban,Female,35,Moldovan,No,Secondary,0,
4619,Centre,urban,Male,32,Gagauz,No,Vocational,0,
4620,South,urban,Female,43,Moldovan,No,Secondary,1,
4621,North,urban,Male,47,Moldovan,No,Secondary,1,6360
4622,Chișinău,urban,Male,62,Moldovan,No,Secondary,0,
4623,Centre,urban,Male,40,Moldovan,No,Vocational,1,5930
4624,Centre,rural,Female,29,Moldovan,Yes,Secondary,0,
4625,North,urban,Male,32,Moldovan,Yes,Tertiary,1,12770
4626,Centre, urban,Male,39,Moldovan,No,Vocational,0,
4627,North,rural,Female,48,Gagauz,No,Secondary,0,
4628,Chișinău,urban,Male,29,Moldovan,No,Vocational,1,16710
4629,Chișinău,urban,Male,31,Moldovan,No,Vocational,1,11720
4630,South,rural,Male,51,Moldovan,No,Secondary,1,4370
4631,South,urban,Female,32,Moldovan,No,Tertiary,1,12140
4632,Chișinău,urban,Male,40,Moldovan,No,Primary,1,8950
4633,UTA Găgăuzia,rural,Female,65,Moldovan,No,Secondary,0,
4634,North,urban,Male,33,Moldovan,No,Secondary,1,11170
4635,Centre,rural,Male,43,Moldovan,No,Tertiary,1,11430
4636,North,urban,Female,20,Moldovan,No,Vocational,0,
4637,Chișinău,urban,Male,38,Moldovan,No,Secondary,1,14510
4638,Chișinău,urban,Female,36,Bulgarian,No,Vocational,1,11780
4639,Chișinău,urban,Female,41,Ukrainian,No,Vocational,1,11590
4640,South,urban,Female,47,Moldovan,No,Secondary,0,
4641,Centre,urban,Male,44,Moldovan,No,Tertiary,0,
4642,Chișinău,urban,Female,33,Moldovan,No,Primary,1,9330
4643,South,urban,Male,40,Moldovan,No,Secondary,0,
4644,South,urban,Female,41,Moldovan,No,Primary,0,
4645,North,urban,Female,41,Moldovan,No,Vocational,1,9720
4646,Chișinău,urban,Female,35,Moldovan,No,Vocational,1,10860
4647,Centre,urban,Male,31,Moldovan,No,Vocational,1,9530
4648,UTA Găgăuzia,rural,Female,31,Moldovan,No,Secondary,1,
4649,Chișinău,urban,Male,34,Moldovan,No,Tertiary,1,18240
4650,South,rural,Female,48,Moldovan,No,Vocational,0,
4651,Chișinău,urban,Female,30,Moldovan,No,Vocational,1,15840
4652,North,urban,Female,28,Moldovan,No,Secondary,1,10440
4653,Chișinău,urban,Male,43,Roma,No,Secondary,1,6970
4654,Chișinău,urban,Female,56,Gagauz,No,Primary,0,
4655,South,urban,Male,40,Moldovan,No,Vocational,1,8970
4656,Centre,rural,Male,49,Moldovan,No,Secondary,0,
4657,South,urban,Female,33,Moldovan,No,Vocational,0,
4658,Chișinău,urban,Male,28,Romanian,No,Vocational,1,12520
4659,South,urban,Female,18,Moldovan,No,Vocational,1,6200
4660,Centre,urban,Female,46,Roma,No,Vocational,0,
4661,Chișinău,Urban,Female,56,Moldovan,No,Vocational,0,
4662,Chișinău,urban,Female,68,Moldovan,No,Vocational,0,
4663,North,rural,Female,42,Moldovan,No,Tertiary,1,4290
4664,Chișinău,urban,Female,41,Romanian,No,Secondary,0,
4665,Centre,urban,Male,23,Moldovan,Yes,Tertiary,1,14540
4666,South,rural,Male,40,Moldovan,No,Vocational,1,6450
4667,North,urban,Male,43,Romanian,No,Tertiary,1,16460
4668,South,rural,Female,39,Moldovan,No,Vocational,0,
4669,UTA Găgăuzia,urban,Female,59,Moldovan,No,Vocational,1,6180
4670,UTA Găgăuzia,rural,Female,41,Moldovan,No,Tertiary,1,5820
4671,Centre,urban,Male,50,Moldovan,No,Tertiary,1,13100
4672,Centre,urban,Female,42,Moldovan,No,Vocational,0,
4673,Chișinău,urban,Female,33,Moldovan,No,Vocational,1,14330
4674,North,rural,Female,26,Moldovan,No,Tertiary,1,13670
4675,Chișinău,urban,Female,50,Moldovan,No,Tertiary,1,9950
4676,Chișinău,urban,Male,29,Moldovan,No,Secondary,0,
4677,Chișinău,urban,Male,47,Moldovan,No,Secondary,0,
4678,South,urban,Male,48,Moldovan,No,Secondary,1,7800
4679,Centre,urban,Female,49,Roma,No,Secondary,1,2640
4680,Chișinău,urban,Female,37,Ukrainian,No,Secondary,1,9220
4681,North,rural,Male,41,Ukrainian,No,Vocational,1,4150
4682,Centre, rural,Male,51,Moldovan,No,Primary,1,5750
4683,North,rural,Female,42,Moldovan,No,Vocational,1,4230
4684,Centre,rural,Male,18,Moldovan,No,Vocational,1,5810
4685,Chișinău,urban,Male,37,Moldovan,No,Primary,0,
4686,South,urban,Female,23,Moldovan,No,Vocational,0,
4687,Chișinău,urban,Female,50,Romanian,No,Secondary,1,8830
4688,Centre,urban,Male,55,Moldovan,No,Tertiary,1,15580
4689,UTA Găgăuzia,rural,Male,69,Roma,No,Primary,0,
4690,South,urban,Male,34,Moldovan,No,Vocational,0,
4691,Centre,rural,Male,50,Romanian,No,Secondary,1,5310
4692,Centre,urban,Female,43,Moldovan,Yes,Secondary,0,
4693,South,rural,Male,40,Moldovan,No,Primary,1,
4694,South,urban,Female,30,Moldovan,No,Tertiary,0,
4695,North,urban,Female,57,Moldovan,No,Vocational,1,5670
4696,North,rural,Male,34,Moldovan,No,Tertiary,1,5820
4697,South,rural,Male,56,Bulgarian,No,Primary,0,
4698,Chișinău,urban,Female,69,Moldovan,No,Vocational,0,
4699,North,urban,Male,36,Moldovan,No,Tertiary,1,11280
4700,South,rural,Female,64,Moldovan,No,Secondary,0,
4701,Centre,rural,Female,18,Roma,No,Secondary,0,
4702,UTA Găgăuzia,urban,Male,47,Moldovan,No,Tertiary,1,9190
4703,South,urban,Male,36,Moldovan,No,Secondary,1,4490
4704,Centre,rural,Female,35,Moldovan,No,Tertiary,1,6740
4705,Chișinău,urban,Female,40,Russian,No,Vocational,0,
4706,North,urban,Male,46,Moldovan,No,Tertiary,0,
4707,North,rural,Female,18,Bulgarian,No,Secondary,1,4950
4708,North,urban,Male,39,Roma,No,Secondary,1,3140
4709,North,urban,Male,70,Moldovan,No,Vocational,1,10320
4710,UTA Găgăuzia,rural,Male,28,Moldovan,No,Secondary,1,4810
4711,Centre,rural,Female,54,Moldovan,No,Vocational,1,7130
4712,North,urban,Male,24,Romanian,No,Secondary,1,6040
4713,Chișinău,urban,Male,26,Moldovan,No,Tertiary,1,15490
4714,Centre,urban,Female,57,Moldovan,No,Primary,0,
4715,South,urban,Male,47,Moldovan,No,Secondary,1,6640
4716,North,urban,Male,47,Moldovan,No,Secondary,0,
4717,South,rural,Male,37,Moldovan,No,Primary,1,
4718,Chișinău,rural,Male,68,Moldovan,No,Tertiary,1,13800
4719,North,urban,Male,63,Moldovan,No,Tertiary,1,7570
4720,South,urban,Female,63,Moldovan,Yes,Vocational,0,
4721,Chișinău,urban,Male,53,Moldovan,No,Secondary,0,
4722,Centre,rural,Female,36,Moldovan,Yes,Secondary,1,6200
4723,Centre,rural,Male,40,Moldovan,No,Primary,0,
4724,Chișinău,urban,Male,40,Roma,No,Secondary,1,4680
4725,South,rural,Male,50,Moldovan,No,Vocational,1,3960
4726,Chișinău,rural,Female,27,Moldovan,No,Vocational,0,
4727,Centre,urban,Male,35,Moldovan,No,Secondary,1,6930
4728,Centre,urban,Female,37,Moldovan,No,Secondary,1,7810
4729,North,urban,Male,28,Moldovan,No,Vocational,1,10780
4730,Chișinău,urban,Female,40,Moldovan,No,Vocational,0,
4731,North,urban,Male,63,Moldovan,No,Secondary,1,7870
4732,Centre,RURAL,Female,45,Russian,No,Primary,0,
4733,South,URBAN,Male,46,Moldovan,No,Tertiary,1,9120
4734,Chișinău, urban,Female,36,Roma,No,Secondary,1,3000
4735,Centre,urban,Male,38,Moldovan,No,Secondary,0,
4736,Chișinău,urban,Male,51,Ukrainian,Yes,Tertiary,1,14450
4737,Centre,urban,Female,54,Roma,No,Secondary,1,6000
4738,North,urban,Female,22,Moldovan,No,Tertiary,1,11210
4739,Centre,urban,Female,31,Ukrainian,No,Vocational,1,
4740,North,rural,Male,70,Moldovan,No,Secondary,0,
4741,Centre,urban,Female,18,Bulgarian,No,Tertiary,1,12720
4742,Centre,rural,Male,48,Romanian,No,Secondary,0,
4743,North,urban,Female,54,Russian,Yes,Secondary,0,
4744,South,urban,Female,62,Moldovan,No,Primary,0,
4745,Centre,rural,Male,54,Moldovan,No,Tertiary,1,8520
4746,Centre,rural,Male,44,Moldovan,No,Vocational,0,
4747,Centre,rural,Male,30,Moldovan,No,Secondary,0,
4748,South,rural,Female,25,Moldovan,Yes,Tertiary,1,4560
4749,North,urban,Male,54,Moldovan,No,Secondary,1,11490
4750,Centre,urban,Male,33,Moldovan,No,Primary,1,6500
4751,Centre,urban,Male,60,Moldovan,No,Vocational,1,9440
4752,UTA Găgăuzia,rural,Female,31,Moldovan,No,Vocational,1,5240
4753,Centre,Rural,Male,53,Russian,No,Primary,0,
4754,Centre,rural,Male,49,Moldovan,No,Vocational,1,8830
4755,North,urban,Male,57,Moldovan,Yes,Vocational,0,
4756,Centre,urban,Female,34,Moldovan,No,Primary,1,2930
4757,Chișinău,urban,Female,49,Moldovan,No,Secondary,1,12220
4758,Chișinău,urban,Female,63,Moldovan,No,Secondary,0,
4759,North,urban,Female,50,Russian,No,Secondary,0,
4760,Chișinău,urban,Male,23,Moldovan,No,Vocational,0,
4761,Chișinău,urban,Female,38,Ukrainian,No,Secondary,0,
4762,Chișinău,urban,Female,42,Ukrainian,No,Secondary,1,14320
4763,Centre,rural,Male,62,Moldovan,No,Vocational,0,
4764,North,urban,Male,51,Moldovan,No,Secondary,1,7090
4765,Chișinău,urban,Female,33,Ukrainian,No,Tertiary,1,16300
4766,South,urban,Female,38,Moldovan,Yes,Secondary,0,
4767,Chișinău,urban,Male,43,Moldovan,No,Vocational,1,8990
4768,Chișinău,rural,Male,22,Moldovan,No,Secondary,1,10950
4769,Chișinău,URBAN,Male,63,Moldovan,No,Primary,0,
4770,Centre,urban,Female,33,Moldovan,No,Primary,0,
4771,Chișinău,urban,Female,30,Moldovan,No,Secondary,1,8110
4772,Chișinău,urban,Female,57,Moldovan,Yes,Tertiary,0,
4773,Centre,URBAN,Male,39,Moldovan,No,Tertiary,1,17630
4774,South,urban,Male,40,Moldovan,No,Primary,1,5080
4775,UTA Găgăuzia,urban,Male,68,Moldovan,No,Vocational,0,
4776,Chișinău,urban,Female,44,Moldovan,No,Tertiary,1,10610
4777,UTA Găgăuzia,rural,Male,33,Moldovan,No,Vocational,0,
4778,Chișinău,urban,Male,35,Romanian,Yes,Primary,0,
4779,UTA Găgăuzia,urban,Male,40,Moldovan,No,Tertiary,1,6850
4780,Centre,rural,Male,67,Moldovan,No,Vocational,0,
4781,UTA Găgăuzia,rural,Female,20,Moldovan,No,Secondary,1,4770
4782,North,rural,Female,34,Moldovan,No,Primary,1,3650
4783,Centre,rural,Female,57,Moldovan,No,Vocational,1,4480
4784,North,urban,Female,30,Moldovan,Yes,Vocational,0,
4785,North,urban,Male,37,Romanian,No,Vocational,1,7200
4786,Centre,urban,Female,42,Moldovan,No,Secondary,0,
4787,Chișinău,urban,Male,18,Gagauz,No,Secondary,1,8530
4788,Chișinău,rural,Female,60,Roma,No,Secondary,0,
4789,South,urban,Male,34,Moldovan,No,Secondary,1,3600
4790,UTA Găgăuzia,rural,Male,35,Moldovan,No,Secondary,1,4520
4791,UTA Găgăuzia,rural,Male,42,Moldovan,No,Secondary,0,
4792,Centre,rural,Female,19,Moldovan,No,Secondary,0,
4793,Centre,rural,Male,30,Romanian,No,Tertiary,0,
4794,North,rural,Male,24,Moldovan,No,Tertiary,1,8970
4795,Centre,urban,Male,54,Russian,No,Secondary,0,
4796,Centre,urban,Male,18,Moldovan,No,Vocational,1,12370
4797,South,urban,Male,70,Bulgarian,No,Tertiary,1,6810
4798,UTA Găgăuzia,rural,Male,48,Moldovan,No,Secondary,1,4250
4799,Chișinău,urban,Female,18,Moldovan,No,Secondary,1,6240
4800,Chișinău,urban,Female,42,Moldovan,No,Vocational,1,9030
4801,North,urban,Female,55,Bulgarian,No,Primary,0,
4802,UTA Găgăuzia,Rural,Male,18,Moldovan,No,Vocational,0,
4803,Centre,urban,Male,46,Moldovan,No,Primary,1,3890
4804,South,rural,Male,45,Moldovan,No,Primary,0,
4805,UTA Găgăuzia,urban,Female,18,Moldovan,No,Tertiary,0,
4806,North,urban,Male,32,Moldovan,Yes,Tertiary,1,10720
4807,UTA Găgăuzia,urban,Female,44,Ukrainian,Yes,Tertiary,0,
4808,South,urban,Female,19,Moldovan,No,Tertiary,0,
4809,North, urban,Male,44,Moldovan,No,Tertiary,1,12640
4810,North,urban,Male,28,Moldovan,No,Vocational,1,12050
